smiles,logP,qed,SAS
"COc1ccc([C@H]2C(C(=O)NCc3ccccc3)=C(C)Nc3ncnn32)cc1OC",2.9006,0.650024731,2.966996424
"Cc1cc(=O)n2c(n1)SC[C@@H]2CC(=O)NCCC(C)C",1.75092,0.846950085,3.085538307
"CC(C)C1=CN=N[C@H]1[C@H]1CCC[NH+](C[C@@H](C)Cc2ccc3c(c2)OCO3)C1",3.2631,0.821712608,5.059660169
"COc1cc(CNC(=O)c2occc2Br)ccn1",2.3757,0.94196607,2.387128548
"Cc1cccc(COc2ccc(Br)cc2/C=C2\SC(=S)NC2=O)c1",4.82532,0.543590321,2.323268098
"O=C(N[C@@H]1CCO[C@@H]1c1ccc(Cl)c(F)c1)[C@H]1Cc2ccccc2O1",3.429,0.891943396,3.443741993
"Cc1ccc([C@]2([NH3+])CC[C@@H]2C)cc1",1.86212,0.680597748,3.791473026
"O=C(CNC(=O)c1ccco1)OCC(=O)c1ccc2ccccc2c1",2.5887,0.55042869,1.994901236
"O=C(c1cc2c(F)cccc2[nH]1)N(C[C@@H]1CCCO1)c1ccncc1",3.5278,0.772636866,2.964194349
"Cc1cc(C)c(NC(=O)c2cc3ccccc3n2C)c(C)c1",4.35586,0.716571626,1.977832563
"CSc1ccccc1NC(=O)N[C@@H](CO)c1ccc(Cl)cc1",3.917,0.701040865,2.455616999
"Cc1cc(Br)ccc1CNC(=O)C1CC=CC1",3.33992,0.835505039,2.224511774
"COc1ccc(CN/C(C)=C2/C(=O)N(c3ccc(OC)cc3)N=C2C)cc1",3.4901,0.778502896,2.18146746
"O=C(COC(=O)C1(c2ccccc2F)CCCC1)N1CCOCC1",2.0395,0.79408554,2.301103038
"CC1(C)C(=O)NCC[NH+]1Cc1ccc(OCC(F)F)cc1",0.6238,0.852549194,4.068212474
"Cc1ccc([N+](=O)[O-])cc1C(=O)Nc1ccc(C(=O)NC(C)C)cc1",3.29372,0.632242372,1.817735852
"C[C@@H]([C@@H](O)c1ccc2ncnn2c1)[N+](=O)[O-]",0.4279,0.612613347,3.818362171
"C[C@H](Oc1ccc(Cl)c(Cl)c1)C(=O)NC[C@H]1CCC[C@@H]1O",3.0379,0.861574165,3.042296977
"COC[C@H]1CCC[NH+](Cc2cc(C)n(Cc3ccco3)c2C)C1",2.18754,0.888182028,4.335534238
"Cc1ccc([C@H](C)NC(=O)CN(C)C(=O)OC(C)(C)C)cc1F",3.17822,0.911884826,2.565772075
"CC(=O)NCCC(=O)N1CCC[C@@H](C)C1",0.7711,0.763426434,2.367832062
"COc1ccc(N2CCn3c2nn(CC(N)=O)c(=O)c3=O)cc1",-0.9494,0.763627783,2.441464773
"ClC(Cl)(Cl)c1nonc1C(Cl)(Cl)Cl",3.723,0.666235995,3.884031358
"CCc1sc(C(=O)N2CCN([C@@H](C(N)=O)c3ccccc3)CC2)cc1C",2.60332,0.876029319,2.751355743
"C[NH+](C)Cc1cc(NC(=O)CCCC(=O)N2CCCCCC2)[nH]n1",0.5656,0.693651043,3.303708143
"C[C@@H](Nc1ccc(COC(C)(C)C)cc1)c1ccc(C#N)cc1",5.04648,0.806257774,2.517112796
"NC(=O)c1ccc(NC(=O)c2cccn(Cc3ccc(F)cc3)c2=O)cc1",2.3869,0.727175695,1.904917865
"Cc1cc(C(=O)N2CC[C@H](C)C[C@H]2C)c2c(C)nn(C)c2n1",2.84574,0.807639229,3.146646633
"Cc1c(C(=O)N2CCCC2)oc2c1-c1nn(CC(=O)N3C[C@@H](C)C[C@@H](C)C3)cc1CC2",3.29062,0.745065442,3.572807958
"Cc1cc(C)cc(NC(=O)CC(C)C)c1",3.28804,0.791924214,1.719999657
"COc1cc(OC)cc([C@H]2CC[NH+](CCC(F)(F)F)C2)c1",2.0284,0.903688569,4.271184986
"CCn1ccnc(N2CCCC[C@@H](N3CC[NH+](C)CC3)C2)c1=O",-0.5476,0.844901915,3.953671515
"C[C@@H]1CCC[C@](O)(c2ccc(Cl)s2)CC1",4.1893,0.705974882,3.337913098
"CCOC(=O)C[C@H](C)CNC(=O)C(=O)N1CCc2ccc(C)cc21",1.58962,0.662007025,2.879646364
"COc1ccccc1C[NH+]1CCC[C@H](N2CCCC2=O)C1",0.8649,0.90596148,4.050949973
"CCNc1ccc2c(OC)ccc(F)c2n1",2.8143,0.857525068,2.077886937
"Oc1ccc(C2[NH+](Cc3ccccc3)CC[NH+]2Cc2ccccc2)c(O)c1",1.2802,0.559110808,4.299541175
"Fc1ccc([C@@H]2C[C@@H](c3ccc(Br)cc3)Nc3ncnn32)cc1Br",5.0885,0.566024472,3.585674274
"COc1ccc(O)c(CNC2CC[NH+](Cc3ccccc3Cl)CC2)c1",2.3913,0.740325881,3.234703159
"Cc1ccc(NCc2cccc(C(=O)NCc3ccco3)c2)c(F)c1",4.26922,0.67688202,1.951214698
"Cc1c(C(=O)N(C)[C@@H]2CCN(c3ccccc3Cl)C2=O)cnn1C",2.25942,0.858036544,2.927723987
"Cc1nc(C(C)(C)C)[nH]c(=O)c1C(=O)Nc1cccc(Cl)c1C",3.58994,0.859556265,2.421942547
"CCOC(=O)[C@H]1CCCN(C(=O)c2cn(CCc3ccccc3)nn2)C1",1.9361,0.743632093,2.610463022
"C[C@@H]1[C@H](C(=O)[O-])CCN1S(=O)(=O)c1ccc(F)c(Cl)c1",0.6281,0.833123504,3.537153353
"CC1CCC(OC(=O)C2=NC3=C(C(=O)C[C@@H](c4ccccc4)C3)[C@H]2C)CC1",4.5998,0.703204521,3.500590556
"CN(Cc1ccno1)Cc1c(C(=O)N2CC[NH+](C3CCCCC3)CC2)nc2ccccn12",1.6277,0.640208901,3.789982364
"Cc1cc(F)c([C@@H]([NH3+])[C@H]2Cc3ccccc3O2)cc1F",2.55992,0.897045085,3.652849071
"COc1ccc(OCC(=O)N/N=C2\CCCc3ccccc32)cc1",2.9308,0.85272361,2.021619397
"CC(C)[NH+]1CCC(N2CC[NH+](Cc3c(F)ccc(F)c3F)C[C@@H]2CCO)CC1",0.0111,0.604013742,5.259319815
"CC[NH2+][C@@H](C)c1cc(F)c(C)cc1N1C[C@H](C)S[C@H](C)C1",3.10862,0.909867418,4.528861098
"CC(C)c1nsc(NC[C@H](C2CC2)[NH+](C)C)n1",0.9965,0.807938675,4.399227847
"Cc1ccc(-c2nc(C[NH+]3CCCC[C@H]3c3cccnc3)c(C)o2)s1",3.72504,0.754297197,4.30063957
"COc1cccc(C2=C[C@H](C(=O)N3CCCCC3)N=N2)c1",2.883,0.850324885,3.149293728
"O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1cc(S(=O)(=O)NC2CC2)ccc1Br",2.3117,0.476109101,2.325244731
"c1ccc2c(c1)CC[C@H]([C@H]1CCCc3cccnc31)N2",3.9284,0.815534372,3.173905994
"Cc1ccc(NC(=S)NC(C)C)cc1C",2.99824,0.744471096,1.793432734
"C[C@@H](Nc1ccc2c(c1)CCC2)C(=O)N1CCCC1",2.5981,0.901092756,2.458359287
"CCOc1ccc(Nc2ccc(C#N)c([N+](=O)[O-])c2)cc1",3.60878,0.651562781,2.045455354
"CC(C)OC(=O)CCNC(=O)c1cnn(-c2ccc(F)cc2)n1",1.4779,0.822812389,2.291660206
"CCCCOc1ccccc1NC(=O)c1scnc1C1CC1",4.4517,0.734537329,2.300655225
"O=C1N=C(N2CCCCC2)S/C1=C1/C(=O)Nc2ccccc21",2.4651,0.747021214,2.497357492
"Cc1c([C@H](C)NC(=O)c2[nH]c3ccccc3c2Cl)cnn1C",3.35422,0.763445662,2.787395154
"CSc1cccc2sc(N3CCN(C(=O)c4ccn(C(C)C)n4)CC3)nc12",3.758,0.605024749,2.588306381
"Cc1ccc(C)c2nc3sc(C(=O)Nc4ccc5c(c4)OCO5)c(N)c3cc12",4.62954,0.497208168,2.430987929
"COC(=O)CCN(Cc1cnc2ncccn12)C1CCOCC1",1.2734,0.755977216,2.826947121
"O=C(c1c[nH]c2ccc(F)cc12)N(CC1CC1)CC(F)(F)F",3.7215,0.833617378,2.477183357
"O=C(Cc1ccc(Cl)cc1)/N=C1/S[C@@H]2CS(=O)(=O)C[C@H]2N1c1cc(Cl)ccc1Cl",4.4909,0.607675478,3.348236231
"Cc1cccc(C)c1NC(=O)C[NH+]1CCC(OCc2ccc(F)cc2)CC1",2.64514,0.817002146,3.135914573
"C[C@H]1CCC[C@@H](C)N1C(=O)[C@@H]1COCCO1",1.1913,0.683511548,3.545385386
"CC(C)[C@@H](C)CC(=O)NNC(=S)NC1CCCCC1",2.4966,0.54799161,2.79476089
"Cc1cccc(NC(=O)CN2C(=O)/C(=C3\SC(=S)N(Cc4ccco4)C3=O)c3ccccc32)c1",4.34492,0.406267458,2.511334939
"CC(=O)N[C@@H]1C(=O)C[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C",3.202,0.783169696,4.24759568
"CCCNC(=O)[C@H]1CS[C@H](c2ccccc2O)N1C(C)=O",1.8809,0.896489932,3.087670663
"Cc1ccc(N2CC[C@H](C(=O)NC[C@@H](CC(C)C)N3CCOCC3)C2=O)cc1",2.21102,0.730991683,3.175725777
"COc1ccc(NC(=O)CCc2ccc3c(c2)OCCO3)cc1OC",3.0463,0.863250381,1.882683928
"Cc1ccc(C(F)(F)F)cc1/C=C/C(=O)[O-]",1.77692,0.730242072,2.736080343
"Cc1ccccc1C(=O)Nc1ccc(N2CC[NH+](Cc3ccccc3)CC2)cc1",3.15242,0.69707427,2.802015872
"c1cc(C[NH2+]Cc2ccco2)cc(OC2CCCC2)c1",2.8646,0.871295721,3.040752718
"O=C(c1cccs1)N(Cc1ccc(F)cc1)Cc1cc(-c2ccccc2)cn2nnnc12",4.8345,0.360487284,2.549660106
"COc1ccccc1CC(=O)N[C@@H]1CS(=O)(=O)C[C@H]1Cl",0.7583,0.846108841,3.032988861
"c1cc(-c2nc3c4cn[nH]c4ncn3n2)ccc1COc1ccc2c(c1)CCC2",3.7353,0.49744406,2.594161473
"CN(C(=O)c1ccc(Cl)cc1O)C1CCC(=O)CC1",2.6293,0.903566347,2.328620541
"CNC(=O)CNS(=O)(=O)c1cccc(C(F)(F)F)c1",0.7297,0.874555237,2.04864279
"Cc1ccc(S(=O)(=O)N2C[C@@H](CC(=O)[O-])c3ccccc32)c(C)c1",1.73594,0.852727095,3.131172239
"Cc1cc(N)nc(SCC(=O)NC[C@@H](c2ccccc2)C(C)C)n1",3.01532,0.589585065,2.757385703
"Cn1cc(C(N)=O)c(NC(=O)c2ccc3sccc3c2)n1",1.986,0.77878187,2.423793294
"COc1cc2c(cc1O)[C@H](c1cnc(-c3cccc(C)c3)nc1)CC(=O)N2",3.64032,0.677719905,2.966675187
"CC(=O)Nc1ccc(O[C@H](C)c2nc(C(C)(C)C)no2)cc1",3.4655,0.915271437,2.676842582
"O=C(c1c(-c2ccccc2)nc2sc3c(n12)CCCC3)C(F)(F)F",4.6866,0.60085537,2.691573754
"CC(C)CNC(=O)NC(=O)[C@@H](C)Nc1ccc(OC(C)C)cc1",2.756,0.717350741,2.498242596
"C=C[C@](C)(O)CC[C@H]1C(C)=CC(=O)[C@H]2C(C)(C)CCC[C@@]21C",4.6814,0.731644833,4.432208085
"CC[C@H](C)Sc1nncn1-c1ccccc1C",3.46632,0.75833867,2.691001384
"COCC(=O)N1CCCc2ccc(NC(=O)c3cccc(Br)c3)cc21",3.627,0.826629195,2.077178647
"C[C@H](Oc1cccc(Cl)c1)C(=O)Nc1ccc2ccccc2c1",4.8992,0.708710072,2.137347739
"Cc1cc(Br)ccc1SCC(=O)N1CCC(C(=O)c2ccc3c(c2)OCCO3)CC1",4.74232,0.428002897,2.376728773
"Nc1ccc2c(c1)CN(C(=O)c1ccc(Cl)cn1)CC2",2.5157,0.818882353,2.167516605
"C[C@H](CN(C)C(=O)c1ccc(F)c(F)c1F)C(=O)[O-]",0.5619,0.768315758,3.227484824
"NC(=O)c1ccc(SCC(=O)Nc2ccc3c(c2)Cc2ccccc2-3)c([N+](=O)[O-])c1",3.9957,0.268645315,2.28130987
"CN(C(=O)CSCC(F)(F)F)c1cccc([N+](=O)[O-])c1",2.8531,0.615060797,2.555486478
"C=CCn1c(SCC(=O)Nc2cc(C)on2)nnc1[C@H]1COc2ccccc2O1",3.00382,0.460741123,3.07878008
"CC(=O)N[C@@H](CC(=O)Nc1ccnn1Cc1ccc(C)o1)c1ccccc1",3.03882,0.665004255,2.761847414
"CNC(=O)Cc1nc(C[NH+](C)C2CCC(c3ccccc3)CC2)cs1",2.1727,0.834035487,3.727461999
"COCCOc1c(Cl)cccc1NC(=O)Cc1c[nH]c2ccccc12",4.0277,0.604176878,2.094201236
"COCCN1[C@@H](C)CN(C(=O)C[NH+](C)C2CC2)C[C@H]1C",-0.7689,0.727699135,4.59548604
"CSc1nncn1/N=C\c1cc(Cl)ccc1F",2.6747,0.633576406,2.720907928
"CC(C)(C)OC(=O)N1CC[C@H]2CC(=O)[C@H]2C1",1.8324,0.635840762,3.083868424
"C[C@@H](CCO)SCc1ccccc1OC(F)F",3.2921,0.803263147,2.794523172
"C[C@@H]1C[C@@H]1C(=O)Nc1ccc(F)cc1C(=O)NC1CCC(O)CC1",2.4535,0.79093686,2.876982513
"COc1ccccc1CNC(=O)COc1ncnc2oc(C)c(C)c12",2.54344,0.739991586,2.346515592
"Fc1ccc(F)c(C[NH+]2CCC(n3cc(-c4cccnc4)nn3)CC2)c1F",2.1774,0.714719051,3.606098743
"O=C(C[NH+]1CCC(C(=O)c2ccc(Cl)cc2)CC1)NC[C@H]1COCCO1",0.3492,0.713299004,3.876933791
"CCC[NH+](C)C[C@H]1CCN(C(=O)Nc2cc(NC(C)=O)ccc2C)C1",1.73192,0.739325972,3.750912104
"Cc1nc2ncnn2c(NCCOC2CCCCCC2)c1C",2.89244,0.673932516,2.636526482
"C[C@H]1CN(Cc2cnn(-c3ccccc3)n2)C[C@H](C)S1",2.5931,0.866889499,3.354093236
"COc1cc(OC)cc([C@@H](N[C@@H](C)c2ccc(F)cn2)c2[nH+]ccn2C)c1",2.8307,0.688975217,4.077611059
"CC(C)CCc1noc(C[NH+](C)[C@H]2CCC[C@@H]2S(C)(=O)=O)n1",0.6386,0.808175276,4.666611037
"CCc1nc2n(n1)CCC[C@H]2NC(=O)c1ccc(-n2cc(C)cn2)cc1",2.59952,0.782326971,3.079819945
"C[C@@H](NC(=O)c1ccccc1CSc1nc2ccccc2[nH]1)C1CC1",4.3835,0.620433954,2.626933153
"O=C([C@H]1CCCN1S(=O)(=O)N1CCCCC1)N1CCSCC1",0.7569,0.76878168,2.937505549
"Cn1c(=O)c(=O)n(CC(=O)N2CCC3(CC2)OCCO3)c2cccnc21",-0.5393,0.694727522,3.149861251
"COc1ccc(C(=O)N(CC2=CC=C[C@@H]3N=CC=C23)C2CC2)cc1",3.1754,0.824029325,3.452897748
"CCc1ccc(-c2nc(N)ccc2[N+](=O)[O-])cc1",2.8014,0.659163786,2.097790195
"c1csc([C@@H]2CN(Cc3cnc(C4CCC4)s3)CCO2)c1",4.0456,0.818865146,3.232263565
"O=S(=O)(/N=C(\[O-])c1ccsc1)N1CCCC1",0.1956,0.58896651,3.283982322
"Cc1nccn1CC(=O)N1CCCC[C@@H]1CCNC(=O)c1ccccc1",2.39272,0.86642885,2.635190407
"C[C@H](Sc1nnc(-c2ccc(Cl)cc2)n1C[C@H]1CCCO1)C(=O)Nc1ccc2c(c1)OCO2",4.6255,0.465546247,3.082708456
"COc1ccc(-n2nnc(-c3nc(-c4ccc5c(c4)OCO5)cs3)c2C)cc1OC",4.11212,0.460603314,2.477026818
"CN(c1ccccc1)S(=O)(=O)c1ccc2c(c1)C(C)(C)C(=O)N2",2.7414,0.935938985,2.273601311
"Cc1cc(S(=O)(=O)N2CCN(C(=O)[C@H]3C[C@H]3c3ccc(Cl)cc3)CC2)c(C)s1",3.65494,0.712091821,3.060452951
"O=C(Nc1ccc(Oc2ccc(Cl)nn2)cc1)[C@@H](O)c1ccccc1",3.5944,0.711944097,2.527102384
"CCCc1cc(=O)n2c(n1)SC[C@@H]2CC(=O)Nc1cccc(Cl)c1Cl",4.1782,0.737972749,3.046356505
"Cc1ccc(NC(=O)CSc2nnc([C@@H]3CCCN3C(=O)c3cccc(C)c3)n2C)cc1",4.14004,0.550365694,2.6677862
"Cc1noc(C)c1CCCNC(=O)N[C@H]1CC(=O)N(C2CC2)C1",1.28654,0.782050092,2.938927219
"CC(C)(C)[C@@H]1CCC(=O)[C@@H](CN2CCOCC2)C1",2.3501,0.757101508,3.192817779
"COc1cc(/C=C2\SC([N-]c3cccc(C(=O)[O-])c3)=NC2=O)cc(OC)c1O",2.4486,0.767284604,3.624698669
"C=CCO[C@H](C)C(=O)Nc1ccc(F)cc1Br",3.1178,0.837718754,2.62384992
"O=C(CN1CCN(Cc2ccc(F)c(F)c2)CC1)c1cccs1",3.0268,0.775791958,2.038417395
"CC[NH+]1C[C@H](c2ccccc2)CC2(CCN(C(=O)c3ccon3)CC2)C1",1.9893,0.921901571,4.599936281
"C[C@H]1C[C@H]([NH+]2CC[C@H](S(=O)(=O)NC3CC3)C2)CC(C)(C)C1",0.9402,0.823084126,5.111098444
"CC[C@H](Sc1cc(C)c2cccc(C)c2n1)C(=O)Nc1nc2ccc(S(N)(=O)=O)cc2s1",4.61814,0.367413488,3.040910794
"COC(=O)[C@]1(NC2CC2)CC[C@H](Sc2ncc(C)cn2)C1",2.09342,0.666413637,3.806593519
"COc1ccccc1Nc1nn(CN(C)OC)c(=S)s1",2.87699,0.648604821,2.744734477
"Cc1cc(C)c(C)c(S(=O)(=O)/N=C(\[O-])c2cc(C3CC3)n(C(C)(C)C)n2)c1C",3.24498,0.57080877,3.319948324
"CC(C)(O)C#Cc1ccc(C[NH2+][C@H]2CCCN(c3nc4ccccc4s3)C2)s1",3.2126,0.637363679,3.944912325
"COc1ccc(OC)c(S(=O)(=O)n2cc3c(=O)n(C)c(=O)n(C)c3n2)c1",-0.3121,0.631142581,2.605751248
"C/[NH+]=C(/NCc1noc(C(C)(C)C)n1)N[C@@H](C)c1ccc(F)cc1F",1.1521,0.575694148,3.765578968
"Cc1nnsc1C(=O)Nc1nnc(-c2ccc(Br)cc2)o1",2.91132,0.759628852,2.409599774
"CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1CC[C@@H](C)[C@H](O)C1",0.3379,0.760425306,4.184749686
"O=C([O-])[C@H]1CCCCN1C(=O)CSCc1ccccc1",1.0508,0.824785696,2.817802672
"Cc1cccc([C@H](O)C[C@@H]2CCCCC[NH2+]2)c1",1.92452,0.828368324,4.031209669
"O=C(C1CCCCC1)N1CCN(Cn2cc(Br)cn2)CC1",2.3276,0.836883606,2.311671111
"Cc1ccccc1COc1ccc([C@@H]2C3=C(CCCC3=O)Nc3nnnn32)cc1",3.58252,0.718662234,3.132501567
"CCO[C@@H]1C[C@@H]([NH+](C)C[C@@H]2CCCN(S(C)(=O)=O)C2)C12CCCCC2",1.3006,0.77220254,5.07507717
"CCn1c(=O)c(=O)[nH]c2cc(C(=O)NN3C(=O)N[C@](C)(c4ccccc4)C3=O)ccc21",0.8217,0.430509876,2.962036649
"COc1cc(OC)cc([C@@H](NC(=O)N(C)C2CCCCC2)c2nccn2C)c1",3.5008,0.806423372,2.928414024
"O=C1[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C(=O)N1CN(C(=O)C(F)(F)F)c1cccc(C(F)(F)F)c1",3.3653,0.41034419,4.594802101
"CCNc1ncc(COc2cccc3ccccc23)s1",4.3071,0.726552722,2.099067034
"Cc1noc(C)c1CCCNC(=O)c1c(C)nn(Cc2ccccc2)c1C",3.51568,0.634646901,2.233570901
"C[C@H]1CC([NH2+][C@@H](C)c2c[nH]c3cc(F)ccc23)C[C@H](C)O1",2.8874,0.889642807,4.334335812
"C/C(=C1/SC(=O)N(c2ccc(Cl)cc2)C1=O)c1ccc(Br)cc1",5.7335,0.583493088,2.296813571
"Cc1ccc(NC(=O)C[C@H]2SC([N-]c3ccc(N(C)C)cc3)=NC2=O)c(C)c1",4.40144,0.779281936,3.627882213
"CO[C@H]1CCCC[C@H]1NC(=O)NC[C@H](c1cccc(F)c1)[NH+](C)C",1.2681,0.740120341,4.043243079
"Cc1nn(C)c(C)c1CN[C@H]1CCC[NH2+]C1",-0.14766,0.77239094,4.095466931
"Cc1cc(=O)[nH]c(SCC(=O)N2C[C@]3(C)C[C@H]2CC(C)(C)C3)n1",2.59762,0.679143749,4.334279951
"COC1CC[NH+](Cn2nc(-c3ccc(C)cc3)n(C)c2=S)CC1",1.57771,0.871042633,3.62842072
"C[NH2+][C@]1(C(=O)[O-])CCC[C@@H](OCC2CCCCC2)C1",0.2078,0.794865506,4.411583501
"Cc1nnc(SCC(=O)c2cc(C)n(CC(F)(F)F)c2C)s1",3.80216,0.589916902,2.57095882
"CC(C)CN(CCC#N)C(=O)NC[C@@H]1CC[C@H](C(=O)[O-])O1",-0.13482,0.726075223,3.85350139
"Cc1cc(CN2CCN3C(=O)NC[C@@H]3C2)cc(C)c1OC(F)F",2.11424,0.92573645,3.105081065
"CCNC(=O)c1cccc(NC(=O)NCCCSC)c1",2.3109,0.677094211,1.921088598
"Cn1c(-c2cccc3ccccc23)nn(CN2CCOCC2)c1=S",3.06099,0.6785979,2.324814562
"CCCCCN1C(=O)/C(=C/c2ccc(O)c(OCC)c2)SC1=S",4.1823,0.435781496,2.219121504
"N#CCCN(Cc1ccccc1)C(=S)NC(=O)c1cccc(Cl)c1",3.77058,0.80292683,2.10875656
"CCCS(=O)(=O)c1ccccc1C(=O)Nc1nnc(CC)s1",2.5365,0.87186522,2.227853244
"CNC(=O)[C@H](C)CN(C)Cc1cc(=O)n2cccc(C)c2[nH+]1",0.23592,0.880916787,4.069781813
"COCCNC(=O)/C(C#N)=C/c1cccc(O)c1",1.06178,0.468378754,2.213128657
"CNC(=O)CN1c2ccccc2C(=O)N(C)[C@H]1c1ccccc1O",1.729,0.908245276,2.856964348
"CC(=O)N[C@H](C)C(=O)Nc1ccc(Sc2nncs2)c(Cl)c1",2.8058,0.854635208,2.884517979
"CC[n+]1c(N)n(CCOc2ccc(Cl)cc2Cl)c2ccccc21",3.9167,0.68484973,2.426998471
"COC(=O)CCCc1nnc(NC(=O)N2CCC[C@@H]3CCC[C@@H]32)s1",2.8302,0.818184085,3.164711063
"O=C(N[C@H]1CCCC[C@H]1OC1CCCC1)c1ccc([N+](=O)[O-])cc1",3.595,0.643165799,2.913305043
"O=C(CCOc1ccccc1)NNC(=O)CC1(O)CCCC1",1.2981,0.6991618,2.236204676
"C=CCN(CC(=O)[O-])C(=O)[C@@H](C[NH3+])C(C)C",-1.735,0.557081917,4.421406893
"O=C(CCn1ccccc1=O)NCC1(c2ccccc2)CC1",2.0864,0.89085588,2.168978302
"COc1cc(C)c([C@@H](C)NC(=O)CSC2CCCC2)cc1OC",3.86522,0.794186311,2.677682748
"C=CCNC(=O)Nc1ccc(F)c(NC(=O)OC)c1",2.3115,0.733370459,2.072317583
"Oc1ccccc1/C=[NH+]/CCC/[NH+]=C/c1ccccc1O",-0.8129,0.433053706,3.975631515
"Cn1cccc1Cc1nnc(SCC(=O)Nc2ccc3c(c2)OCCO3)n1C",2.2464,0.641868066,2.483754553
"C[C@@H](C#N)CNC(=O)c1cccc(Oc2cccc(C(F)(F)F)c2)c1",4.38718,0.834725683,2.572247284
"Cc1oc(-c2ccccc2)nc1CCNC(=O)c1ccc([S@@](C)=O)cc1",3.35992,0.710418626,2.673271022
"CCc1noc(C)c1C[NH+](C[C@@H]1CCCCO1)C(C)C",1.90782,0.870826553,4.340261159
"Cc1ccccc1Oc1cc(Br)ccc1C[NH3+]",3.29172,0.910068039,2.534873313
"CCc1cccc(CC)c1NC(=O)NC1CC1",3.0953,0.812279057,1.896859053
"CC[NH+]1CCN(C2(CNC(=O)c3ccccc3Br)CCCCC2)CC1",2.1022,0.785010856,3.420207005
"CCCCn1nc(C)c(C[NH2+]C[C@@H](C)O)c1Cl",1.08922,0.781437246,4.045169653
"C/C=C/C=C/C(=O)N1C[C@@H](C(=O)OC)[C@@H](C)C1",1.3862,0.427604509,3.57539367
"COc1cccc(OC)c1OC1CC[NH+](Cc2ccc([C@H]3C[C@@H]3C)o2)CC1",3.0465,0.80222281,4.169447899
"COC(=O)c1cc(CSc2nnc(-c3cccnc3)n2-c2ccccc2F)oc1C",4.44872,0.319586376,2.45288262
"CCOc1ccc2cc(C(=O)NCc3ccccc3)c(=[NH2+])oc2c1",1.4213,0.753079315,2.426360563
"O[C@H]1CCN(c2ccnc(N3CCc4[nH]c5ccc(Cl)cc5c4C3)n2)C1",2.745,0.722794424,3.067753411
"O=S(=O)(NC[C@H](O)c1ccc(C(F)(F)F)cc1)c1cc(F)ccc1F",2.9955,0.774916609,2.628768314
"O=C(CSc1ccc2c(c1)OCCCO2)NC(=O)c1cccs1",2.9581,0.851820097,2.293940462
"C[NH+](C)CCSc1ccc(NC(=O)C2CC2)nn1",0.0617,0.735517037,3.444107118
"Cc1ccc(C)c(NC(=S)NCCc2cccs2)c1",3.89404,0.807970089,1.971841251
"CNc1ncc(F)c(-c2cccc(Cl)c2)n1",2.9778,0.864087474,2.145997706
"Cc1ccc(-c2nnc(SCC(=O)Nc3ccc(CC#N)cc3)n2N)cc1",2.7642,0.501259799,2.172952335
"CCN(CC)C(=O)c1ccccc1OC(C)=O",2.0939,0.595178867,1.808381298
"Cc1ccc(-c2nc(-c3ccc(OCC(F)(F)F)nc3)no2)cc1",4.04812,0.69355767,2.233496152
"COc1ccc([C@@H](CNc2nc3ccccc3o2)N2CCOCC2)cc1",3.3218,0.720401047,2.689830662
"CNC(=O)[C@H]1CCCC[C@H]1[NH2+][C@H](C)c1cc(C)cc(C)c1",2.23264,0.87925215,4.140764882
"CCN[C@H](c1cccnc1)C1([NH+]2CCCCC2)CCCC1",2.1138,0.872267746,4.337441232
"Cn1ncc2c(NCc3ccco3)nc(CCc3ccccc3)nc21",3.3536,0.57489613,2.32545186
"Cn1cc[nH+]c1C[C@H]1CCC[NH+](Cc2ncc(-c3ccccc3Cl)o2)C1",2.1852,0.748239706,5.026829972
"Cc1cc(N2CC[C@H](C)[C@H](O)C2)nc(C)[nH+]1",0.71964,0.77457374,4.425629304
"Cc1nnc(CCC[NH+]2CCC(CC[NH+]3CCCC[C@@H]3C)CC2)o1",0.45292,0.776052024,5.51754553
"CCc1nn(C)cc1CNC(=O)C1(CC)CCC1",2.179,0.871846032,2.707136933
"COc1ccc(N2/C(=N/C(=O)CCCC(=O)[O-])S[C@@H]3CS(=O)(=O)C[C@H]32)cc1Cl",0.8702,0.642598367,3.818487524
"CC(=O)C1=C([O-])C(=O)N(CCC2=c3ccccc3=[NH+][C@H]2C)[C@H]1c1ccccc1F",-0.7443,0.761011253,4.352506317
"COc1cc(C)c(C(=O)N[C@H]2C[C@H](C)N(c3ccccc3)C2)cc1OC",3.40942,0.875962795,2.825815083
"Cc1ccc([C@H]2C[C@@H]2NC(=O)N2CCC(C(N)=O)CC2)cc1C",2.06624,0.899642352,2.951013193
"Cc1nc2n(n1)CCC[C@@H]2N[C@@H]1CCc2c(Cl)cc(Cl)cc21",4.00532,0.868621656,3.706106633
"CC(C)Oc1ccc(-c2nc(C(=O)O[C@@H](C)[C@@H]3CCOC3)cs2)cc1",4.1791,0.694317488,3.199561706
"CN(C[C@@H]1CCCN(C(=O)NCCc2ccc(F)cc2)C1)C(=O)OC(C)(C)C",3.6567,0.80839509,2.690205321
"COc1cc(Cl)c(C)cc1NC(=O)[C@H](C)N1CCN(S(=O)(=O)c2c(C)noc2C)CC1",2.59536,0.689402026,2.816026005
